freq	dB(S(2,1))
1.09499999999999997E9	-3.04873811066856915E0
1.10000000000000009E9	-3.04862584642815548E0
1.10499999999999998E9	-3.04856058894020743E0
1.10999999999999988E9	-3.04854221554284077E0
1.11499999999999999E9	-3.04857059157861787E0
1.11999999999999988E9	-3.04864557069495401E0
1.12500000000000000E9	-3.04876699515642846E0
1.13000000000000012E9	-3.04893469616864721E0
1.13500000000000001E9	-3.04914849421296275E0
1.14000000000000012E9	-3.04940819939173746E0
1.14500000000000002E9	-3.04971361178345779E0
1.14999999999999991E9	-3.05006452180735099E0
1.15500000000000003E9	-3.05046071059665191E0
1.15999999999999992E9	-3.05090195038015555E0
1.16500000000000004E9	-3.05138800487126538E0
1.16999999999999993E9	-3.05191862966398020E0
1.17500000000000004E9	-3.05249357263507637E0
1.18000000000000016E9	-3.05311257435181505E0
1.18500000000000005E9	-3.05377536848444020E0
1.18999999999999995E9	-3.05448168222269656E0
1.19499999999999984E9	-3.05523123669559471E0
1.19999999999999996E9	-3.05602374739367511E0
1.20500000000000007E9	-3.05685892459284592E0
1.20999999999999996E9	-3.05773647377900870E0
1.21500000000000008E9	-3.05865609607255662E0
1.21999999999999997E9	-3.05961748865191741E0
1.22500000000000009E9	-3.06062034517506421E0
1.22999999999999998E9	-3.06166435619820998E0
1.23499999999999988E9	-3.06274920959052110E0
1.23999999999999999E9	-3.06387459094398507E0
1.24499999999999988E9	-3.06504018397737843E0
1.25000000000000000E9	-3.06624567093309386E0
1.25500000000000012E9	-3.06749073296598729E0
1.26000000000000001E9	-3.06877505052287614E0
1.26500000000000012E9	-3.07009830371173287E0
1.27000000000000002E9	-3.07146017265921767E0
1.27499999999999991E9	-3.07286033785539292E0
1.28000000000000003E9	-3.07429848048442933E0
1.28499999999999992E9	-3.07577428273988307E0
1.29000000000000004E9	-3.07728742812328493E0
1.29499999999999993E9	-3.07883760172470122E0
1.30000000000000004E9	-3.08042449048383915E0
1.30500000000000016E9	-3.08204778343019781E0
1.31000000000000005E9	-3.08370717190092147E0
1.31499999999999995E9	-3.08540234973470628E0
1.31999999999999984E9	-3.08713301344021973E0
1.32499999999999996E9	-3.08889886233752708E0
1.33000000000000007E9	-3.09069959867070487E0
1.33499999999999996E9	-3.09253492769010130E0
1.34000000000000008E9	-3.09440455770237755E0
1.34499999999999997E9	-3.09630820008654251E0
1.35000000000000009E9	-3.09824556927428540E0
1.35499999999999998E9	-3.10021638269240274E0
1.35999999999999988E9	-3.10222036066566664E0
1.36499999999999999E9	-3.10425722627791556E0
1.36999999999999988E9	-3.10632670518939991E0
1.37500000000000000E9	-3.10842852540814008E0
1.38000000000000012E9	-3.11056241701324243E0
1.38500000000000001E9	-3.11272811182776454E0
1.39000000000000012E9	-3.11492534303892832E0
1.39500000000000002E9	-3.11715384476315283E0
1.39999999999999991E9	-3.11941335155360200E0
1.40500000000000003E9	-3.12170359784756890E0
1.40999999999999992E9	-3.12402431735119190E0
1.41500000000000004E9	-3.12637524235876985E0
1.41999999999999993E9	-3.12875610300391616E0
1.42500000000000004E9	-3.13116662643980881E0
1.43000000000000016E9	-3.13360653594552296E0
1.43500000000000005E9	-3.13607554995550863E0
1.43999999999999995E9	-3.13857338100924022E0
1.44499999999999984E9	-3.14109973461768766E0
1.44999999999999996E9	-3.14365430804366452E0
1.45500000000000007E9	-3.14623678899250425E0
1.45999999999999996E9	-3.14884685420988664E0
1.46500000000000008E9	-3.15148416798327879E0
1.46999999999999997E9	-3.15414838054341073E0
1.47500000000000009E9	-3.15683912636237185E0
1.47999999999999998E9	-3.15955602234438704E0
1.48499999999999988E9	-3.16229866590584763E0
1.48999999999999999E9	-3.16506663294050217E0
1.49499999999999988E9	-3.16785947566616954E0
1.50000000000000000E9	-3.17067672034887327E0


